,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
195811,    5.15,    3.36,    2.27,    4.43,    3.47,    2.93,    2.01,    3.44,    3.93,    3.96,    2.94,    2.96,    2.87,    1.99,    2.07,    2.16,    5.16,    3.31,    4.54
195812,    0.00,    4.96,    6.68,    3.92,    5.07,    4.80,    8.31,    3.26,    3.77,    7.44,    2.47,    4.52,    5.24,    9.21,    3.94,    2.59,    4.15,    4.22,    3.33
195901,   18.57,   -0.57,    2.91,    4.47,   -0.91,    1.34,    3.04,    3.98,    4.50,   -0.68,   -1.18,    0.70,    2.33,    2.90,    3.73,    3.64,    4.42,    4.99,    4.03
195902,   -3.28,    0.47,    1.87,    2.43,    1.00,    0.34,    1.38,    2.41,    1.58,    3.74,   -2.18,   -1.45,    3.08,    1.24,    2.07,    1.45,    3.64,    1.76,    1.39
195903,    2.52,    0.74,    0.02,    0.38,    0.70,    0.83,   -0.68,    1.05,    0.45,    1.86,   -0.74,    0.90,    0.73,   -0.93,    0.58,    1.65,    0.29,    1.05,   -0.15
195904,   -0.85,    4.70,    2.66,    3.43,    5.63,    1.50,    2.82,    3.65,    3.15,    6.26,    4.83,    1.19,    1.95,    3.18,    0.98,    3.53,    3.81,    1.17,    5.13
195905,   -3.39,    2.71,    0.58,    3.02,    3.06,    0.48,    1.41,    1.16,    3.12,    3.78,    2.14,    1.33,   -0.76,    1.63,    0.28,   -0.20,    2.87,    2.03,    4.17
195906,    6.07,   -0.37,    0.34,    2.07,   -0.32,    0.39,    0.04,   -0.06,    2.42,   -0.99,    0.55,   -0.54,    1.77,   -0.13,    0.99,   -1.40,    1.58,    2.23,    2.60
195907,   50.00,    3.96,    2.48,    3.29,    4.13,    3.30,    2.07,    3.52,    2.56,    4.67,    2.85,    3.48,    3.01,    1.63,    3.69,    2.94,    4.08,    2.06,    2.98
195908,    0.00,   -1.37,   -1.01,   -0.73,   -1.46,   -1.19,   -0.21,   -2.55,   -0.21,   -1.65,   -0.99,   -1.11,   -1.33,    0.22,   -1.79,   -3.82,   -1.30,   -0.50,    0.04
195909,   -2.56,   -5.03,   -3.33,   -5.06,   -4.72,   -4.82,   -2.96,   -5.62,   -4.55,   -4.71,   -4.75,   -5.92,   -3.13,   -2.40,   -5.08,   -5.62,   -5.63,   -6.09,   -3.27
195910,    1.32,    1.48,    1.83,    0.38,    1.34,    2.12,    1.65,    1.03,   -0.29,    1.47,    1.04,    1.89,    2.46,    1.41,    2.56,    0.93,    1.12,    0.94,   -1.27
195911,   -3.90,    3.03,    0.03,    0.00,    4.13,    0.09,   -0.06,   -0.57,    0.33,    4.57,    3.07,   -0.17,    0.46,   -0.46,    1.49,   -0.80,   -0.35,    1.03,   -0.24
195912,    1.35,    2.98,    2.56,    3.71,    2.98,    2.81,    2.44,    3.56,    3.60,    3.31,    2.17,    3.00,    2.52,    2.51,    2.19,    3.28,    3.83,    3.35,    3.82
196001,   -1.33,   -8.17,   -4.32,   -5.03,   -8.81,   -6.44,   -2.58,   -5.47,   -4.90,   -9.02,   -8.27,   -6.25,   -6.71,   -1.46,   -6.77,   -5.78,   -5.18,   -4.68,   -5.08
196002,    0.00,    1.32,    2.19,   -0.71,    2.29,   -0.82,    4.08,   -1.06,   -0.94,    1.94,    3.12,   -1.54,    0.25,    4.84,    1.12,   -1.70,   -0.45,   -1.05,   -0.85
196003,   -2.70,   -0.90,   -1.18,   -4.80,   -0.45,   -1.47,   -1.27,   -3.22,   -6.32,   -0.29,   -0.81,   -2.29,   -0.28,   -0.99,   -2.43,   -3.30,   -3.15,   -5.19,   -7.26
196004,    2.78,   -1.55,   -1.40,   -3.01,   -0.95,   -2.32,   -1.65,   -2.28,   -3.43,   -0.90,   -1.08,   -3.41,   -0.77,   -1.22,   -3.44,   -1.97,   -2.56,   -3.13,   -3.67
196005,    1.35,    4.32,    1.78,    0.37,    5.00,    2.39,    1.57,    0.01,    0.69,    5.65,    3.40,    2.14,    2.72,    1.58,    1.56,   -0.03,    0.04,    1.23,    0.23
196006,    0.00,    2.56,    1.80,    2.51,    2.47,    2.43,    1.58,    2.93,    2.21,    2.06,    3.47,    2.88,    1.81,    1.43,    2.21,    3.03,    2.83,    1.21,    3.08
196007,   -1.33,   -3.48,   -0.39,   -1.30,   -4.00,   -1.67,    0.17,   -0.73,   -1.28,   -4.21,   -3.44,   -1.46,   -1.93,    0.35,   -0.51,   -0.16,   -1.36,   -0.52,   -2.89
196008,    4.05,    2.77,    4.05,    2.78,    2.63,    3.16,    4.32,    4.27,    2.42,    2.39,    3.29,    3.28,    3.01,    4.63,    3.14,    4.93,    3.51,    2.97,    1.23
196009,    2.60,   -6.76,   -4.48,   -5.34,   -7.04,   -5.43,   -4.19,   -5.34,   -5.17,   -7.19,   -6.64,   -5.72,   -5.05,   -4.24,   -4.00,   -5.04,   -5.69,   -4.50,   -6.66
196010,   -3.80,   -0.72,   -0.19,    0.24,   -0.85,   -0.24,   -0.07,   -0.49,    0.30,   -1.44,    0.76,   -0.24,   -0.23,    0.14,   -0.90,   -1.02,    0.12,    0.79,   -0.82
196011,    0.00,    5.44,    4.06,    3.76,    5.54,    5.21,    3.33,    4.70,    3.96,    5.16,    6.56,    5.06,    5.41,    2.85,    5.28,    5.87,    3.35,    4.74,    2.16
196012,    1.32,    3.58,    7.21,    3.42,    3.51,    4.66,    8.34,    3.54,    2.93,    3.12,    4.55,    3.85,    5.72,    8.86,    6.30,    2.79,    4.43,    3.16,    2.39
196101,    6.49,    4.94,    7.77,    9.98,    4.46,    6.92,    7.87,    8.83,   10.49,    4.90,    3.33,    6.70,    7.20,    7.71,    8.48,    8.72,    8.96,   10.76,    9.83
196102,    1.22,    4.11,    2.78,    4.02,    3.95,    5.01,    1.56,    4.94,    3.50,    3.53,    5.09,    4.68,    5.43,    0.92,    4.09,    4.81,    5.10,    3.07,    4.53
196103,    1.20,    2.26,    4.13,    2.85,    2.33,    2.85,    4.22,    3.36,    2.99,    2.17,    2.74,    2.01,    3.92,    4.90,    1.56,    4.02,    2.57,    2.12,    5.06
196104,    7.14,   -0.29,    1.04,    2.58,   -0.64,    0.10,    1.97,    0.64,    2.96,   -0.23,   -1.71,    0.94,   -0.95,    1.92,    2.18,   -0.31,    1.78,    4.85,   -1.39
196105,   -4.44,    3.21,    1.72,    3.14,    3.27,    3.24,    0.66,    4.24,    2.86,    2.01,    6.57,    2.98,    3.59,    0.41,    1.63,    4.70,    3.71,    2.38,    4.06
196106,    0.00,   -2.34,   -3.31,   -3.45,   -1.80,   -3.99,   -3.13,   -3.49,   -3.49,   -1.61,   -2.29,   -4.24,   -3.68,   -3.14,   -3.10,   -3.60,   -3.37,   -3.16,   -4.30
196107,   -1.80,    3.10,    3.30,    1.18,    1.74,    4.67,    3.51,    1.09,    1.76,    1.80,    1.52,    5.09,    3.46,    3.07,    3.88,    1.79,    0.57,    0.80,    2.66
196108,  -99.99,    3.17,    1.83,    2.06,    4.08,    2.26,    1.09,    1.47,    2.56,    4.30,    3.33,    1.89,    3.34,    2.23,    0.15,    1.37,    1.54,   -0.15,    5.02
196109,  -99.99,   -1.23,   -3.01,   -3.69,   -0.92,   -1.91,   -3.37,   -4.06,   -2.12,   -0.62,   -1.94,   -1.67,   -2.61,   -2.94,   -3.73,   -2.31,   -5.36,   -4.59,    0.03
196110,  -99.99,    2.25,    3.92,    2.57,    3.37,    1.66,    3.83,    3.30,    1.05,    3.12,    4.22,    0.62,    4.71,    2.42,    5.04,    2.08,    4.24,    1.31,    0.84
196111,  -99.99,    4.89,    4.21,    4.31,    3.48,    6.36,    4.33,    3.82,    3.97,    3.12,    4.70,    7.01,    4.50,    4.59,    4.12,    2.68,    4.68,    4.15,    3.82
196112,  -99.99,   -0.22,    0.35,    1.46,   -1.65,    0.72,    1.93,    2.13,   -0.12,   -1.39,   -2.52,    1.85,   -2.53,    1.09,    2.64,    0.77,    3.14,    0.85,   -0.93
196201,  -99.99,   -4.96,   -1.83,    0.76,   -5.80,   -3.61,   -1.41,   -0.19,    1.54,   -6.58,   -3.10,   -3.78,   -3.09,   -4.04,    0.78,   -0.39,   -0.04,    0.82,    2.16
196202,  -99.99,    1.83,    2.28,    2.28,    1.74,    1.93,    2.69,    2.36,    1.55,    1.35,    3.06,    1.96,    1.82,    2.20,    3.08,    1.42,    3.05,    3.36,    0.02
196203,  -99.99,   -0.36,   -0.34,   -1.85,    0.14,   -0.78,   -0.46,   -1.08,   -2.38,    0.15,    0.10,   -1.05,    0.03,    0.08,   -0.89,   -0.76,   -1.30,   -0.60,   -3.93
196204,  -99.99,   -6.66,   -5.70,   -6.23,   -7.75,   -5.18,   -5.90,   -6.22,   -5.98,   -8.48,   -5.35,   -5.14,   -5.29,   -7.06,   -4.98,   -5.85,   -6.48,   -6.85,   -5.20
196205,  -99.99,   -9.13,   -7.02,   -6.89,  -10.64,   -7.49,   -6.10,   -6.53,   -7.69,  -11.02,   -9.41,   -7.10,   -8.68,   -7.85,   -4.73,   -7.15,   -6.08,   -8.24,   -7.20
196206,  -99.99,   -9.06,   -6.98,   -6.72,  -10.46,   -7.41,   -6.63,   -6.12,   -7.25,  -11.15,   -8.29,   -7.23,   -7.96,   -8.02,   -5.59,   -6.04,   -6.17,   -7.50,   -7.04
196207,  -99.99,    7.87,    5.46,    4.07,    8.56,    6.32,    4.90,    3.12,    4.29,   10.71,    5.40,    5.69,    6.75,    5.87,    4.11,    2.64,    3.70,    3.04,    5.77
196208,  -99.99,    2.79,    1.72,    2.50,    2.89,    2.25,    1.48,    1.67,    2.56,    2.83,    2.99,    2.43,    2.13,    1.66,    1.33,    1.06,    2.40,    1.60,    3.66
196209,  -99.99,   -5.09,   -4.79,   -4.70,   -5.42,   -4.59,   -4.31,   -5.34,   -4.92,   -7.00,   -2.97,   -4.01,   -4.98,   -4.28,   -4.34,   -6.19,   -4.34,   -3.58,   -6.42
196210,  -99.99,    0.46,    0.54,   -0.15,    0.69,    0.55,    0.20,   -0.52,    0.14,    0.08,    1.59,   -0.28,    1.12,    0.31,    0.11,   -0.44,   -0.62,   -0.89,    1.34
196211,  -99.99,   11.46,   10.09,   13.94,   11.39,    9.65,   11.37,   12.18,   14.92,   13.17,    8.80,   11.65,    8.28,   10.13,   12.39,   12.07,   12.31,   14.19,   15.76
196212,  -99.99,    1.44,    1.69,    0.24,    1.18,    2.25,    1.97,   -0.83,    0.09,    0.94,    1.54,    2.30,    2.22,    1.99,    1.95,   -1.99,    0.51,    0.71,   -0.61
196301,  -99.99,    5.00,    4.47,    7.70,    5.25,    4.37,    3.93,    7.68,    7.37,    4.44,    6.48,    4.22,    4.48,    3.57,    4.22,    7.17,    8.26,    7.29,    7.47
196302,  -99.99,   -2.79,   -1.82,   -0.81,   -3.23,   -1.70,   -1.80,   -1.47,   -0.38,   -3.56,   -2.73,   -1.35,   -1.95,   -2.26,   -1.43,   -1.40,   -1.54,   -0.20,   -0.58
196303,  -99.99,    3.33,    3.30,    4.58,    3.42,    2.83,    3.89,    4.15,    4.26,    2.54,    4.72,    3.07,    2.65,    3.78,    3.97,    3.30,    5.10,    4.22,    4.31
196304,  -99.99,    4.96,    4.39,    5.62,    4.74,    4.06,    5.59,    4.54,    6.58,    5.30,    3.93,    5.63,    2.93,    4.39,    6.54,    5.01,    4.02,    5.84,    7.41
196305,  -99.99,    2.25,    1.29,    4.01,    3.02,   -0.05,    1.90,    3.28,    4.64,    2.38,    3.96,   -0.21,    0.07,    1.64,    2.10,    3.61,    2.92,    2.31,    7.25
196306,  -99.99,   -2.30,   -1.49,   -0.60,   -2.97,   -1.03,   -1.06,   -2.31,    0.09,   -3.23,   -2.60,   -0.11,   -1.70,   -1.17,   -0.97,   -2.76,   -1.82,    0.42,   -0.26
196307,   -1.11,   -0.07,    0.39,   -1.51,   -0.01,    0.20,    0.11,   -0.87,   -1.32,   -0.68,    0.86,   -0.20,    0.81,    0.39,   -0.31,   -0.07,   -1.79,   -0.47,   -3.35
196308,   -0.32,    5.39,    4.68,    7.12,    5.74,    4.32,    4.99,    7.22,    6.15,    5.96,    5.47,    4.61,    3.88,    4.73,    5.40,    6.11,    8.52,    5.55,    7.59
196309,   -0.25,   -1.11,   -1.62,   -1.92,   -1.56,   -0.97,   -1.03,   -0.91,   -2.80,   -1.05,   -2.21,   -0.09,   -2.31,   -1.17,   -0.81,   -1.11,   -0.68,   -2.78,   -2.82
196310,    7.58,    3.79,    1.30,    2.19,    4.77,    1.62,    0.79,    2.63,    1.05,    3.56,    6.32,    1.62,    1.62,    0.26,    1.62,    1.65,    3.76,    1.23,    0.62
196311,    0.20,   -0.31,   -1.45,    0.47,   -1.31,    0.72,   -1.36,   -1.36,    1.09,    0.02,   -2.97,    1.97,   -1.22,   -2.24,   -0.03,   -2.25,   -0.37,    1.19,    0.83
196312,    0.36,    2.02,    2.87,    1.57,    2.34,    2.14,    1.86,    2.24,    2.19,    2.56,    2.07,    1.31,    3.48,    2.66,    0.66,    3.62,    0.72,    1.63,    3.56
196401,    8.21,    2.62,    2.71,    2.88,    2.72,    2.95,    1.82,    2.47,    2.58,    3.27,    2.00,    2.40,    3.83,    2.25,    1.17,    1.74,    3.31,    2.47,    2.83
196402,    1.14,    1.44,    1.70,    4.39,    1.85,    0.71,    1.62,    4.14,    4.22,    2.21,    1.38,    0.50,    1.04,    1.76,    1.41,    3.71,    4.62,    3.47,    6.01
196403,   19.93,    0.91,    3.15,    3.41,    1.17,    1.06,    4.03,    4.59,    1.77,    1.19,    1.14,    0.30,    2.23,    3.98,    4.11,    3.61,    5.68,    1.55,    2.26
196404,   33.97,    0.37,    1.03,   -1.09,   -0.04,    1.24,    1.02,   -1.18,    0.65,   -1.62,    2.07,    1.32,    1.11,    0.87,    1.24,    0.86,   -3.41,    0.95,   -0.03
196405,   -8.17,    1.50,    1.16,    3.65,    1.95,    0.54,    1.16,    3.32,    3.31,    2.15,    1.69,    0.50,    0.62,    1.41,    0.77,    2.62,    4.12,    2.95,    4.14
196406,   -0.54,    1.67,    1.33,    2.26,    0.99,    2.68,    0.86,    1.62,    2.30,    0.63,    1.45,    3.25,    1.82,    0.83,    0.90,    1.10,    2.20,    1.89,    3.24
196407,   -7.17,    1.90,    2.38,    2.42,    2.48,    1.04,    3.34,    2.07,    1.91,    2.18,    3.25,    0.75,    1.71,    2.09,    4.58,    1.26,    3.00,    1.55,    2.48
196408,   -8.62,   -1.37,   -0.43,   -1.39,   -1.28,   -1.38,    0.09,   -0.60,   -2.20,   -1.33,   -1.16,   -1.55,   -0.98,    0.84,   -0.63,   -0.72,   -0.47,   -1.29,   -3.58
196409,    6.32,    2.34,    3.79,    5.14,    3.08,    1.59,    4.14,    4.21,    5.47,    3.38,    2.31,    0.83,    3.34,    4.16,    4.13,    3.72,    4.77,    5.20,    5.90
196410,   -3.93,    0.50,    1.64,    1.60,    0.41,    1.17,    0.99,    1.14,    3.09,   -0.42,    2.54,    0.70,    2.23,    1.04,    0.93,    2.21,   -0.05,    2.55,    3.96
196411,   -4.67,    0.52,    0.70,   -2.93,    0.99,   -0.13,    0.86,   -0.94,   -3.26,    0.51,    2.18,   -0.46,    0.60,    1.29,    0.45,    0.46,   -2.54,   -3.15,   -3.43
196412,  -12.01,    1.08,   -0.38,   -1.85,    0.82,    1.21,   -0.98,   -1.24,   -1.24,    1.44,   -0.71,    1.63,    0.29,    0.47,   -2.40,   -0.14,   -2.55,   -0.42,   -2.52
196501,   18.00,    3.51,    3.90,    5.00,    4.83,    1.79,    3.68,    4.27,    5.37,    5.74,    2.54,    0.73,    4.13,    2.72,    4.64,    4.01,    4.58,    4.64,    6.55
196502,   13.70,    0.28,    1.18,    1.05,    0.37,    0.51,    1.31,    0.81,    0.89,    0.49,    0.06,    0.09,    1.40,    1.54,    1.08,    0.47,    1.23,   -0.25,    2.69
196503,   -2.44,   -1.26,   -1.11,    0.61,   -1.22,   -1.38,   -1.17,   -0.05,    0.92,   -1.06,   -1.63,   -1.34,   -1.47,   -1.48,   -0.85,   -0.29,    0.24,    0.51,    1.55
196504,   15.16,    3.60,    2.98,    3.43,    4.38,    2.12,    2.97,    2.97,    4.50,    5.31,    1.97,    1.87,    2.65,    2.06,    3.87,    3.61,    2.19,    5.93,    2.32
196505,    2.00,   -0.28,    0.03,   -2.07,   -0.75,    0.68,   -0.46,   -0.41,   -2.70,   -0.83,   -0.53,    0.75,    0.51,   -0.65,   -0.28,    0.34,   -1.32,   -2.74,   -2.63
196506,   -2.27,   -4.40,   -6.05,   -5.73,   -4.70,   -4.32,   -6.14,   -5.58,   -7.12,   -5.17,   -3.42,   -3.74,   -5.53,   -6.81,   -5.49,   -6.78,   -4.09,   -6.90,   -7.47
196507,    6.22,    1.37,    1.76,    4.13,    1.61,    0.55,    2.33,    3.63,    5.04,    2.03,    0.63,    0.50,    0.59,    2.05,    2.62,    4.52,    2.20,    4.26,    6.48
196508,   27.43,    2.99,    2.94,    3.15,    3.42,    1.81,    4.14,    2.36,    3.55,    3.61,    2.95,    1.46,    2.07,    4.35,    3.92,    2.40,    2.29,    3.21,    4.16
196509,    3.44,    3.79,    2.31,    3.65,    3.87,    2.61,    2.33,    3.74,    3.48,    3.87,    3.87,    3.47,    1.98,    2.93,    1.68,    3.57,    4.02,    3.14,    4.09
196510,    1.99,    2.89,    2.15,    5.71,    3.24,    0.91,    3.32,    4.82,    6.16,    3.73,    2.09,    1.56,    0.44,    2.56,    4.13,    4.87,    4.74,    5.84,    6.74
196511,   67.32,    0.09,    0.19,    0.98,    0.04,   -0.92,    2.12,    0.92,    1.29,    0.10,   -0.11,    0.28,   -1.81,    2.27,    1.95,    1.32,    0.28,   -0.06,    3.70
196512,  -11.05,    0.92,    1.06,    4.28,    1.12,    0.15,    1.67,    3.16,    4.20,    1.12,    1.14,    0.17,    0.13,    0.43,    3.00,    2.35,    4.47,    4.17,    4.25
196601,   -4.83,   -0.04,    1.53,    4.89,   -0.10,    0.05,    2.57,    4.18,    4.87,    0.03,   -0.41,    0.18,   -0.05,    0.92,    4.28,    3.70,    4.94,    2.67,    8.67
196602,   -2.55,   -1.48,   -0.53,    0.52,   -1.04,   -1.77,   -0.61,   -0.21,    1.22,   -0.57,   -2.18,   -3.15,   -0.71,   -0.95,   -0.27,    0.31,   -1.03,    0.40,    2.54
196603,   12.84,   -1.52,   -2.70,   -3.52,   -1.32,   -3.15,   -1.65,   -2.46,   -3.90,   -1.06,   -2.00,   -2.27,   -3.80,   -2.53,   -0.79,   -2.34,   -2.66,   -2.30,   -6.42
196604,    1.48,    2.56,    2.03,    2.75,    2.34,    2.24,    1.96,    4.06,    2.48,    2.26,    2.52,    3.41,    1.35,    1.91,    2.01,    4.50,    3.37,    2.13,    3.05
196605,  -12.40,   -4.40,   -5.50,   -8.01,   -4.41,   -4.44,   -5.79,   -7.81,   -8.11,   -4.42,   -4.39,   -4.35,   -4.50,   -6.58,   -5.02,   -7.82,   -7.79,   -6.74,  -10.34
196606,    1.62,   -1.91,   -0.05,   -0.13,   -1.83,   -1.24,   -0.18,    1.15,   -0.30,   -1.37,   -2.99,   -2.24,   -0.46,   -0.31,   -0.06,    1.71,    0.25,   -0.22,   -0.43
196607,   -4.87,   -1.66,   -0.69,   -1.08,   -1.61,   -1.53,   -0.93,    0.08,   -1.49,   -1.75,   -1.27,   -1.88,   -1.05,   -0.36,   -1.43,    0.46,   -0.51,   -0.45,   -2.38
196608,   -7.56,   -7.81,   -6.85,   -8.05,   -7.66,   -8.61,   -6.19,   -7.09,   -8.82,   -7.44,   -8.20,   -8.48,   -8.78,   -7.63,   -4.93,   -7.17,   -6.98,   -8.28,   -9.29
196609,    2.86,   -1.02,    0.11,   -0.70,   -1.28,    0.38,    0.24,   -0.44,   -1.40,   -1.91,    0.29,    0.15,    0.70,   -0.34,    0.73,   -0.88,    0.24,   -1.37,   -1.42
196610,   -4.12,    3.09,    6.65,    4.14,    2.61,    4.52,    7.95,    5.10,    3.71,    1.90,    4.33,    5.26,    3.51,    7.31,    8.49,    5.36,    4.71,    4.32,    3.17
196611,    9.57,    3.81,   -0.60,   -0.02,    4.16,    2.37,   -1.64,   -0.06,    0.09,    5.24,    1.60,    2.28,    2.50,   -1.53,   -1.72,    0.00,   -0.15,   -0.24,    0.38
196612,  -12.68,   -0.24,    1.49,    0.06,   -0.31,    0.71,    1.41,    0.84,    0.43,   -1.23,    1.94,    0.06,    1.60,    0.54,    2.15,    1.66,   -0.44,    0.88,    0.03
196701,   27.89,    8.24,    7.03,   13.57,    8.31,    7.99,    6.27,    9.93,   14.73,    8.69,    7.42,    7.92,    8.09,    5.02,    7.30,    8.60,   12.03,   13.74,   15.60
196702,   10.33,    2.09,   -0.10,   -0.11,    2.34,    0.87,   -0.48,    0.04,    0.06,    2.82,    1.20,    0.93,    0.79,   -0.81,   -0.21,    0.28,   -0.33,   -0.60,    0.63
196703,   10.10,    4.38,    3.86,    5.48,    4.50,    3.55,    3.67,    5.28,    5.50,    4.65,    4.13,    3.80,    3.20,    3.80,    3.56,    5.16,    5.46,    6.55,    4.59
196704,    6.04,    5.98,    1.97,    3.20,    6.73,    3.05,    0.95,    3.84,    2.47,    8.17,    3.18,    2.50,    3.79,    1.08,    0.84,    3.59,    4.21,    2.35,    2.57
196705,   -1.14,   -4.83,   -3.53,   -2.30,   -5.13,   -3.21,   -3.74,   -2.76,   -2.66,   -5.91,   -3.11,   -3.35,   -3.01,   -3.28,   -4.11,   -3.39,   -1.82,   -3.68,   -1.77
196706,   26.21,    1.78,    2.51,    5.32,    1.91,    1.70,    2.27,    4.51,    4.65,    2.29,    0.94,    1.15,    2.43,    1.82,    2.64,    3.35,    6.21,    4.92,    4.42
196707,   11.95,    4.99,    3.83,    8.00,    4.59,    5.64,    2.92,    6.73,    8.24,    4.53,    4.70,    6.06,    4.91,    1.15,    6.36,    6.37,    7.40,   10.02,    6.67
196708,   -5.44,   -0.75,   -0.75,    1.05,   -0.69,   -0.98,   -1.13,    0.87,    1.68,   -1.01,   -0.15,   -0.90,   -1.11,   -1.11,   -1.17,    1.60,   -0.48,    2.11,    1.28
196709,   -0.07,    3.92,    2.98,    2.07,    3.96,    3.07,    3.37,    3.44,    1.26,    5.19,    1.93,    3.79,    1.80,    3.84,    2.48,    3.09,    4.11,    2.21,    0.39
196710,   -3.38,   -1.49,   -3.67,   -4.92,   -0.83,   -4.01,   -2.99,   -4.07,   -5.25,    1.38,   -4.63,   -3.24,   -5.40,   -1.97,   -4.90,   -4.05,   -4.10,   -3.33,   -7.03
196711,   -1.76,    1.10,    0.40,   -0.36,    1.53,    0.50,    0.12,   -0.26,   -0.31,    1.63,    1.35,   -0.08,    1.58,    0.31,   -0.26,   -0.14,   -0.49,   -1.23,    0.57
196712,   16.76,    2.48,    3.60,    5.22,    2.35,    3.43,    2.87,    5.75,    4.84,    1.68,    3.57,    2.86,    4.48,    2.68,    3.26,    5.52,    6.16,    5.61,    4.12
196801,    6.33,   -5.96,   -1.07,    0.06,   -6.37,   -4.57,    0.17,   -0.64,   -0.59,   -8.62,   -2.31,   -4.83,   -4.10,    0.00,    0.50,   -1.89,    1.62,   -0.79,   -0.40
196802,   -8.25,   -3.49,   -2.39,   -3.80,   -3.50,   -2.79,   -2.40,   -3.93,   -3.45,   -3.65,   -3.25,   -3.45,   -1.60,   -2.14,   -2.92,   -3.54,   -4.62,   -4.10,   -2.82
196803,   -6.47,    1.73,   -0.79,    0.15,    2.69,   -1.13,   -0.49,   -1.02,    0.74,    3.71,    0.97,   -0.86,   -1.61,   -0.05,   -1.37,   -0.89,   -1.25,    1.31,    0.19
196804,   14.88,   10.50,    6.16,   12.37,   11.36,    7.83,    4.84,   11.11,   12.40,   12.28,    9.76,    8.09,    7.36,    3.82,    6.92,   10.46,   12.28,   12.65,   12.15
196805,    5.56,    2.77,    0.90,    6.11,    2.95,    2.14,    0.51,    2.71,    6.33,    3.97,    1.14,    2.24,    1.95,   -0.21,    1.93,    1.07,    5.59,    5.56,    7.09
196806,    2.30,   -0.03,    3.36,    0.16,   -0.16,    1.30,    3.70,    2.64,   -1.04,   -1.20,    1.74,    0.36,    3.01,    3.20,    4.69,    2.36,    3.11,   -0.66,   -1.41
196807,   -7.55,   -4.59,    0.10,    0.30,   -5.36,   -1.89,    1.11,    0.36,    0.00,   -5.67,   -4.81,   -1.94,   -1.83,   -2.32,    3.25,    0.07,    0.53,    1.81,   -1.68
196808,   -0.90,    1.34,    1.69,    2.63,    1.42,    0.93,    2.28,    1.84,    3.35,    1.34,    1.56,    1.08,    0.75,    1.98,    2.46,    1.44,    2.07,    4.27,    2.47
196809,    8.41,    3.66,    4.60,    5.13,    2.93,    5.68,    3.24,    4.79,    7.57,    1.83,    4.84,    6.14,    5.14,    3.82,    2.88,    7.38,    3.25,    7.44,    7.70
196810,   -5.41,   -0.62,    1.78,    2.94,   -1.42,    1.71,    2.14,    3.11,    1.40,   -3.08,    1.39,    2.01,    1.34,    2.72,    1.79,    1.44,    4.15,    0.56,    2.15
196811,    5.24,    5.76,    5.79,    5.67,    6.58,    4.19,    6.29,    5.48,    5.54,    7.49,    5.11,    3.18,    5.43,    5.63,    6.69,    5.00,    5.76,    8.35,    3.07
